"","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted"
"2006-05-06",1325.76001,1326.699951,1290.380005,1291.23999,11676630000,1291.23999
"2006-05-13",1291.189941,1297.880005,1256.280029,1267.030029,13241860000,1267.030029
"2006-05-20",1267.030029,1280.540039,1245.339966,1280.160034,12564040000,1280.160034
"2006-05-27",1280.040039,1290.680054,1259.380005,1288.219971,9524050000,1288.219971
"2006-06-03",1288.160034,1288.160034,1235.180054,1252.300049,13413080000,1252.300049
"2006-06-10",1252.27002,1258.640015,1219.290039,1251.540039,13689640000,1251.540039
"2006-06-17",1251.540039,1257.959961,1237.170044,1244.5,11276830000,1244.5
"2006-06-24",1244.5,1276.300049,1237.589966,1270.199951,11838010000,1270.199951
"2006-07-01",1270.060059,1280.380005,1263.130005,1265.47998,7276850000,1265.47998
"2006-07-08",1265.459961,1274.060059,1228.449951,1236.199951,11428770000,1236.199951
"2006-07-15",1236.199951,1262.560059,1224.540039,1240.290039,12379810000,1240.290039
"2006-07-22",1240.25,1280.420044,1240.25,1278.550049,12801490000,1278.550049
"2006-07-29",1278.530029,1292.920044,1265.709961,1279.359985,12859150000,1279.359985
"2006-08-05",1279.310059,1283.73999,1261.300049,1266.73999,11465410000,1266.73999
"2006-08-12",1266.670044,1302.300049,1266.670044,1302.300049,11498940000,1302.300049
"2006-08-19",1302.300049,1302.48999,1289.819946,1295.089966,9159550000,1295.089966
"2006-08-26",1295.089966,1312.030029,1293.969971,1311.01001,9764390000,1311.01001
"2006-09-02",1310.939941,1314.670044,1292.130005,1298.920044,8903090000,1298.920044
"2006-09-09",1298.859985,1324.650024,1290.930054,1319.660034,13444480000,1319.660034
"2006-09-16",1319.849976,1328.530029,1310.939941,1314.780029,12049320000,1314.780029
"2006-09-23",1314.780029,1340.280029,1311.579956,1335.849976,12804030000,1335.849976
"2006-09-30",1335.819946,1353.790039,1327.099976,1349.589966,13197290000,1349.589966
"2006-10-07",1349.579956,1366.630005,1343.569946,1365.619995,11829580000,1365.619995
"2006-10-14",1365.609985,1372.869995,1356.869995,1368.599976,12630620000,1368.599976
"2006-10-21",1368.579956,1389.449951,1363.939941,1377.339966,13562660000,1377.339966
"2006-10-28",1377.300049,1381.949951,1360.97998,1364.300049,13460540000,1364.300049
"2006-11-04",1364.27002,1388.920044,1364.27002,1380.900024,13287010000,1380.900024
"2006-11-11",1380.579956,1403.76001,1378.800049,1401.199951,13806780000,1401.199951
"2006-11-18",1401.170044,1407.890015,1397.849976,1400.949951,8214910000,1400.949951
"2006-11-25",1400.949951,1406.300049,1377.829956,1396.709961,14949140000,1396.709961
"2006-12-02",1396.670044,1418.27002,1396.670044,1409.839966,13430910000,1409.839966
"2006-12-09",1409.810059,1431.630005,1404.75,1427.089966,13539610000,1427.089966
"2006-12-16",1427.079956,1431.810059,1410.280029,1410.76001,11642830000,1410.76001
"2006-12-23",1410.75,1427.719971,1410.449951,1418.300049,6164450000,1418.300049
"2006-12-30",1418.030029,1429.420044,1405.75,1409.709961,9353020000,1409.709961
"2007-01-06",1409.26001,1431.22998,1403.969971,1430.72998,14110730000,1430.72998
"2007-01-13",1430.72998,1435.27002,1424.209961,1430.5,10889710000,1430.5
"2007-01-20",1430.469971,1440.689941,1416.959961,1422.180054,13919320000,1422.180054
"2007-01-27",1422.030029,1449.329956,1418.459961,1448.390015,13897760000,1448.390015
"2007-02-03",1448.329956,1452.98999,1433.439941,1438.060059,13434950000,1438.060059
"2007-02-10",1438,1457.969971,1431.439941,1455.540039,12637490000,1455.540039
"2007-02-17",1455.530029,1461.569946,1448.359985,1451.189941,9475560000,1451.189941
"2007-02-24",1451.040039,1456.949951,1380.869995,1387.170044,17999820000,1387.170044
"2007-03-03",1387.109985,1410.150024,1373.969971,1402.839966,15617930000,1402.839966
"2007-03-10",1402.800049,1409.339966,1363.97998,1386.949951,16123460000,1386.949951
"2007-03-17",1386.949951,1438.890015,1386.949951,1436.109985,14506880000,1436.109985
"2007-03-24",1436.109985,1437.650024,1408.900024,1420.859985,14186810000,1420.859985
"2007-03-31",1420.829956,1444.880005,1416.369995,1443.76001,10771190000,1443.76001
"2007-04-07",1443.77002,1453.109985,1433.910034,1452.849976,13270300000,1452.849976
"2007-04-14",1452.839966,1484.73999,1452.839966,1484.349976,15005590000,1484.349976
"2007-04-21",1484.329956,1498.02002,1473.73999,1494.069946,14891970000,1494.069946
"2007-04-28",1494.069946,1510.339966,1476.699951,1505.619995,15453470000,1505.619995
"2007-05-05",1505.569946,1513.800049,1491.420044,1505.849976,14028380000,1505.849976
"2007-05-12",1505.76001,1522.75,1498.339966,1522.75,14590190000,1522.75
"2007-05-19",1522.75,1532.430054,1505.180054,1515.72998,15091900000,1515.72998
"2007-05-26",1515.550049,1540.560059,1510.060059,1536.339966,11814550000,1536.339966
"2007-06-02",1536.280029,1540.530029,1487.410034,1507.670044,15174500000,1507.670044
"2007-06-09",1507.640015,1538.709961,1492.650024,1532.910034,14879070000,1532.910034
"2007-06-16",1532.900024,1537.319946,1500.73999,1502.560059,16086160000,1502.560059
"2007-06-23",1502.560059,1517.530029,1484.180054,1503.349976,16256050000,1503.349976
"2007-06-30",1504.660034,1532.400024,1504.660034,1530.439941,9274250000,1530.439941
"2007-07-07",1530.430054,1555.099976,1506.099976,1552.5,15333250000,1552.5
"2007-07-14",1552.5,1555.900024,1529.199951,1534.099976,16317700000,1534.099976
"2007-07-21",1534.060059,1547.22998,1458.949951,1458.949951,20758930000,1458.949951
"2007-07-28",1458.930054,1488.300049,1432.800049,1433.060059,22551040000,1433.060059
"2007-08-04",1433.040039,1503.890015,1427.390015,1453.640015,26711530000,1453.640015
"2007-08-11",1453.420044,1466.290039,1370.599976,1445.939941,21881180000,1445.939941
"2007-08-18",1445.939941,1479.400024,1430.540039,1479.369995,15268400000,1479.369995
"2007-08-25",1479.359985,1481.469971,1432.01001,1473.98999,13622910000,1473.98999
"2007-09-01",1473.959961,1496.400024,1449.069946,1453.550049,11408870000,1453.550049
"2007-09-08",1453.5,1489.579956,1439.290039,1484.25,14255590000,1484.25
"2007-09-15",1484.23999,1538.73999,1471.819946,1525.75,16791240000,1525.75
"2007-09-22",1525.75,1533.73999,1507.130005,1526.75,1.5354e+10,1526.75
"2007-09-29",1527.290039,1561.910034,1527.25,1557.589966,15058680000,1557.589966
"2007-10-06",1556.51001,1576.089966,1546.719971,1561.800049,14717400000,1561.800049
"2007-10-13",1562.25,1564.73999,1500.26001,1500.630005,17376100000,1500.630005
"2007-10-20",1497.790039,1535.530029,1489.560059,1535.280029,18580330000,1535.280029
"2007-10-27",1536.920044,1552.76001,1492.530029,1509.650024,18817530000,1509.650024
"2007-11-03",1505.609985,1520.77002,1448.51001,1453.699951,22078420000,1453.699951
"2007-11-10",1453.660034,1492.140015,1438.530029,1458.73999,20475180000,1458.73999
"2007-11-17",1456.699951,1456.699951,1415.640015,1440.699951,14683750000,1440.699951
"2007-11-24",1440.73999,1488.939941,1406.099976,1481.140015,20482140000,1481.140015
"2007-12-01",1479.630005,1510.630005,1460.660034,1504.660034,17076810000,1504.660034
"2007-12-08",1505.109985,1523.569946,1467.780029,1467.949951,18510280000,1467.949951
"2007-12-15",1465.050049,1485.400024,1435.650024,1484.459961,18729500000,1484.459961
"2007-12-22",1484.550049,1498.849976,1471.699951,1478.48999,8064200000,1478.48999
"2007-12-29",1475.25,1475.829956,1411.189941,1411.630005,13489030000,1411.630005
"2008-01-05",1414.069946,1430.280029,1378.699951,1401.02002,23944010000,1401.02002
"2008-01-12",1402.910034,1417.890015,1312.51001,1325.189941,25032320000,1325.189941
"2008-01-19",1312.939941,1368.560059,1270.050049,1330.609985,20403920000,1330.609985
"2008-01-26",1330.699951,1396.02002,1322.26001,1395.420044,22697710000,1395.420044
"2008-02-02",1395.380005,1395.380005,1316.75,1331.290039,20177290000,1331.290039
"2008-02-09",1331.920044,1369.22998,1320.319946,1349.98999,18722260000,1349.98999
"2008-02-16",1355.859985,1367.939941,1327.040039,1353.109985,14753390000,1353.109985
"2008-02-23",1352.75,1388.339966,1325.420044,1330.630005,20232420000,1330.630005
"2008-03-01",1330.449951,1344.189941,1282.430054,1293.369995,22041330000,1293.369995
"2008-03-08",1293.160034,1333.26001,1272.660034,1288.140015,24011740000,1288.140015
"2008-03-15",1283.209961,1341.51001,1256.97998,1329.51001,22522410000,1329.51001
"2008-03-22",1330.290039,1359.680054,1312.949951,1315.219971,20424700000,1315.219971
"2008-03-29",1315.920044,1380.910034,1312.810059,1370.400024,20877750000,1370.400024
"2008-04-05",1373.689941,1386.73999,1331.209961,1332.829956,18316890000,1332.829956
"2008-04-12",1332.199951,1395.900024,1324.349976,1390.329956,19342880000,1390.329956
"2008-04-19",1387.719971,1399.109985,1369.839966,1397.839966,19698890000,1397.839966
"2008-04-26",1397.959961,1422.719971,1383.069946,1413.900024,20333020000,1413.900024
"2008-05-03",1415.339966,1421.569946,1384.109985,1388.280029,18756220000,1388.280029
"2008-05-10",1389.400024,1425.819946,1386.199951,1425.349976,19047660000,1425.349976
"2008-05-17",1425.280029,1440.23999,1373.719971,1375.930054,19528620000,1375.930054
"2008-05-24",1375.969971,1406.319946,1373.069946,1400.380005,15256170000,1400.380005
"2008-05-31",1399.619995,1404.050049,1359.900024,1360.680054,21571790000,1360.680054
"2008-06-07",1360.829956,1370.630005,1331.290039,1360.030029,22634280000,1360.030029
"2008-06-14",1358.849976,1366.589966,1314.459961,1317.930054,22219040000,1317.930054
"2008-06-21",1319.77002,1335.630005,1272,1278.380005,25156600000,1278.380005
"2008-06-28",1278.060059,1292.170044,1252.01001,1262.900024,19402300000,1262.900024
"2008-07-05",1262.900024,1277.359985,1225.349976,1239.48999,29063160000,1239.48999
"2008-07-12",1241.609985,1262.310059,1200.439941,1260.680054,32555620000,1260.680054
"2008-07-19",1261.819946,1291.170044,1248.829956,1257.76001,28317240000,1257.76001
"2008-07-26",1257.76001,1284.930054,1234.369995,1260.310059,25359450000,1260.310059
"2008-08-02",1253.27002,1297.849976,1247.449951,1296.319946,20941200000,1296.319946
"2008-08-09",1294.420044,1313.150024,1274.859985,1298.199951,22672020000,1298.199951
"2008-08-16",1298.140015,1300.219971,1261.160034,1292.199951,20317740000,1292.199951
"2008-08-23",1290.469971,1300.680054,1263.209961,1282.829956,17650180000,1282.829956
"2008-08-30",1287.829956,1303.040039,1217.22998,1242.310059,20070120000,1242.310059
"2008-09-06",1249.5,1274.420044,1211.540039,1251.699951,34417920000,1251.699951
"2008-09-13",1250.920044,1265.119995,1133.5,1255.079956,46641070000,1255.079956
"2008-09-20",1255.369995,1255.369995,1179.790039,1213.27002,26635470000,1213.27002
"2008-09-27",1209.069946,1209.069946,1098.140015,1099.22998,31026630000,1099.22998
"2008-10-04",1097.560059,1097.560059,839.799988,899.219971,42016790000,899.219971
"2008-10-11",912.75,1044.310059,865.830017,940.549988,36533970000,940.549988
"2008-10-18",943.51001,985.440002,852.849976,876.77002,30185400000,876.77002
"2008-10-25",874.280029,984.380005,845.27002,968.75,32302980000,968.75
"2008-11-01",968.669983,1007.51001,899.72998,930.98999,26484080000,930.98999
"2008-11-08",936.75,951.950012,818.690002,873.289978,29064670000,873.289978
"2008-11-15",873.22998,882.289978,741.02002,800.030029,36745200000,800.030029
"2008-11-22",801.200012,896.25,801.200012,896.23999,23366260000,896.23999
"2008-11-29",888.609985,888.609985,815.690002,876.070007,30469750000,876.070007
"2008-12-06",882.710022,918.570007,851.349976,879.72998,29662270000,879.72998
"2008-12-13",881.070007,918.849976,857.719971,887.880005,29279860000,887.880005
"2008-12-20",887.200012,887.369995,857.090027,872.799988,12348420000,872.799988
"2008-12-27",872.369995,934.72998,857.070007,931.799988,15172440000,931.799988
"2009-01-03",929.169983,943.849976,888.309998,890.349976,25219520000,890.349976
"2009-01-10",890.400024,890.400024,817.039978,850.119995,30293780000,850.119995
"2009-01-17",849.640015,849.640015,804.299988,831.950012,24519050000,831.950012
"2009-01-24",832.5,877.859985,821.669983,825.880005,28010020000,825.880005
"2009-01-31",823.090027,870.75,812.869995,868.599976,31088160000,868.599976
"2009-02-07",868.23999,875.01001,808.059998,826.840027,30044110000,826.840027
"2009-02-14",818.609985,818.609985,754.25,770.049988,25606060000,770.049988
"2009-02-21",773.25,780.119995,734.52002,735.090027,37753880000,735.090027
"2009-02-28",729.570007,729.570007,666.789978,683.380005,37964220000,683.380005
"2009-03-07",680.76001,758.289978,672.880005,756.549988,37297180000,756.549988
"2009-03-14",758.840027,803.23999,749.929993,768.539978,39816380000,768.539978
"2009-03-21",772.309998,832.97998,772.309998,815.940002,34764100000,815.940002
"2009-03-28",809.070007,845.609985,779.809998,842.5,31434350000,842.5
"2009-04-04",839.75,856.909973,814.530029,856.559998,24904750000,856.559998
"2009-04-11",855.330017,875.630005,835.580017,869.599976,34196510000,869.599976
"2009-04-18",868.27002,871.799988,826.830017,866.22998,35415850000,866.22998
"2009-04-25",862.820007,888.700012,847.119995,877.52002,30217790000,877.52002
"2009-05-02",879.210022,930.169983,879.210022,929.22998,39760120000,929.22998
"2009-05-09",922.98999,922.98999,878.940002,882.880005,31688760000,882.880005
"2009-05-16",886.070007,924.599976,879.609985,887,31698640000,887
"2009-05-23",887,920.02002,881.460022,919.140015,23155250000,919.140015
"2009-05-30",923.26001,951.690002,923.26001,940.090027,28312350000,940.090027
"2009-06-06",938.119995,956.22998,926.440002,946.210022,24331760000,946.210022
"2009-06-13",942.450012,942.450012,903.780029,921.22998,25570130000,921.22998
"2009-06-20",918.130005,922,888.859985,918.900024,25599580000,918.900024
"2009-06-27",919.859985,931.919983,896.419983,896.419983,16689730000,896.419983
"2009-07-04",894.27002,898.719971,869.320007,879.130005,23366910000,879.130005
"2009-07-11",879.570007,943.960022,875.320007,940.380005,23927320000,940.380005
"2009-07-18",942.070007,979.789978,940.98999,979.26001,25016500000,979.26001
"2009-07-25",978.630005,996.679993,968.650024,987.47998,26474660000,987.47998
"2009-08-01",990.219971,1018,990.219971,1010.47998,32139730000,1010.47998
"2009-08-08",1008.890015,1013.140015,992.400024,1004.090027,26868820000,1004.090027
"2009-08-15",998.179993,1027.589966,978.51001,1026.130005,23323250000,1026.130005
"2009-08-22",1026.589966,1039.469971,1016.200012,1028.930054,28722910000,1028.930054
"2009-08-29",1025.209961,1028.449951,991.969971,1016.400024,26431300000,1016.400024
"2009-09-05",1018.669983,1048.180054,1018.669983,1042.72998,20551690000,1042.72998
"2009-09-12",1040.150024,1074.77002,1035,1068.300049,30234840000,1068.300049
"2009-09-19",1067.140015,1080.150024,1041.170044,1044.380005,25406510000,1044.380005
"2009-09-26",1045.380005,1069.619995,1019.950012,1025.209961,26050400000,1025.209961
"2009-10-03",1026.869995,1071.51001,1025.920044,1071.48999,22333550000,1071.48999
"2009-10-10",1071.630005,1096.560059,1066.709961,1087.680054,23701850000,1087.680054
"2009-10-17",1088.219971,1101.359985,1074.310059,1079.599976,25592330000,1079.599976
"2009-10-24",1080.359985,1091.75,1033.380005,1036.189941,30408570000,1036.189941
"2009-10-31",1036.180054,1071.47998,1029.380005,1069.300049,26451130000,1069.300049
"2009-11-07",1072.310059,1105.369995,1072.310059,1093.47998,21094360000,1093.47998
"2009-11-14",1094.130005,1113.689941,1086.810059,1091.380005,20612520000,1091.380005
"2009-11-21",1094.859985,1112.380005,1083.73999,1091.48999,1.2928e+10,1091.48999
"2009-11-28",1091.069946,1119.130005,1086.25,1105.97998,22677340000,1105.97998
"2009-12-05",1105.52002,1110.719971,1085.890015,1106.410034,20754380000,1106.410034
"2009-12-12",1107.839966,1116.209961,1093.880005,1102.469971,28364370000,1102.469971
"2009-12-19",1105.310059,1126.47998,1105.310059,1126.47998,12053050000,1126.47998
"2009-12-26",1127.530029,1130.380005,1114.810059,1115.099976,9561710000,1115.099976
"2010-01-02",1116.560059,1145.390015,1116.560059,1144.97998,21115350000,1144.97998
"2010-01-09",1145.959961,1150.410034,1131.390015,1136.030029,21816230000,1136.030029
"2010-01-16",1136.030029,1150.449951,1090.180054,1091.76001,22618330000,1091.76001
"2010-01-23",1092.400024,1103.689941,1071.589966,1073.869995,25397670000,1073.869995
"2010-01-30",1073.890015,1104.72998,1044.5,1066.189941,25411190000,1066.189941
"2010-02-06",1065.51001,1080.040039,1056.51001,1075.51001,22017080000,1075.51001
"2010-02-13",1079.130005,1112.420044,1079.130005,1109.170044,16162900000,1109.170044
"2010-02-20",1110,1112.290039,1086.02002,1104.48999,20970170000,1104.48999
"2010-02-27",1105.359985,1139.380005,1105.359985,1138.699951,20011650000,1138.699951
"2010-03-06",1138.400024,1153.410034,1134.900024,1149.98999,24026590000,1149.98999
"2010-03-13",1148.530029,1169.839966,1141.449951,1159.900024,2.2944e+10,1159.900024
"2010-03-20",1157.25,1180.689941,1152.880005,1166.589966,23756390000,1166.589966
"2010-03-27",1167.709961,1181.430054,1165.77002,1178.099976,16951790000,1178.099976
"2010-04-03",1178.709961,1194.660034,1175.119995,1194.369995,22307770000,1194.369995
"2010-04-10",1194.939941,1213.920044,1186.77002,1192.130005,29874510000,1192.130005
"2010-04-17",1192.060059,1217.280029,1183.680054,1217.280029,29000480000,1217.280029
"2010-04-24",1217.069946,1219.800049,1181.619995,1186.689941,31552280000,1186.689941
"2010-05-01",1188.579956,1205.130005,1065.790039,1110.880005,38419430000,1110.880005
"2010-05-08",1122.27002,1173.569946,1122.27002,1135.680054,28958750000,1135.680054
"2010-05-15",1136.52002,1148.660034,1055.900024,1087.689941,32640260000,1087.689941
"2010-05-22",1084.780029,1103.52002,1040.780029,1089.410034,27644340000,1089.410034
"2010-05-29",1087.300049,1105.670044,1060.5,1064.880005,21474390000,1064.880005
"2010-06-05",1065.839966,1092.25,1042.170044,1091.599976,26847570000,1091.599976
"2010-06-12",1095,1121.01001,1089.030029,1117.51001,23186040000,1117.51001
"2010-06-19",1122.790039,1131.22998,1067.890015,1076.76001,23498560000,1076.76001
"2010-06-26",1077.5,1082.599976,1010.909973,1022.580017,25504460000,1022.580017
"2010-07-03",1028.089966,1078.160034,1018.349976,1077.959961,17677490000,1077.959961
"2010-07-10",1077.22998,1099.459961,1063.319946,1064.880005,22438320000,1064.880005
"2010-07-17",1066.849976,1103.72998,1056.880005,1102.660034,22901430000,1102.660034
"2010-07-24",1102.890015,1120.949951,1088.01001,1101.599976,21356600000,1101.599976
"2010-07-31",1107.530029,1128.75,1107.170044,1121.640015,19817300000,1121.640015
"2010-08-07",1122.800049,1129.23999,1076.689941,1079.25,20320520000,1079.25
"2010-08-14",1077.48999,1100.140015,1063.910034,1071.689941,18887030000,1071.689941
"2010-08-21",1073.359985,1081.579956,1039.699951,1064.589966,19756640000,1064.589966
"2010-08-28",1062.900024,1105.099976,1040.880005,1104.51001,18592350000,1104.51001
"2010-09-04",1102.599976,1110.880005,1091.150024,1109.550049,12780950000,1109.550049
"2010-09-11",1113.380005,1131.469971,1113.380005,1125.589966,19862160000,1125.589966
"2010-09-18",1126.569946,1148.900024,1122.790039,1148.670044,19422610000,1148.670044
"2010-09-25",1148.640015,1157.160034,1132.089966,1146.23999,20187050000,1146.23999
"2010-10-02",1144.959961,1167.72998,1131.869995,1165.150024,19528080000,1165.150024
"2010-10-09",1165.319946,1184.380005,1155.709961,1176.189941,22245800000,1176.189941
"2010-10-16",1176.829956,1189.430054,1159.709961,1183.079956,22881410000,1183.079956
"2010-10-23",1184.73999,1196.140015,1171.699951,1183.26001,20582070000,1183.26001
"2010-10-30",1185.709961,1227.079956,1177.650024,1225.849976,23993790000,1225.849976
"2010-11-06",1223.23999,1226.839966,1194.079956,1199.209961,21491310000,1199.209961
"2010-11-13",1200.439941,1207.430054,1173,1199.72998,20887180000,1199.72998
"2010-11-20",1198.069946,1198.939941,1176.910034,1189.400024,12820640000,1189.400024
"2010-11-27",1189.079956,1225.569946,1173.640015,1224.709961,21212840000,1224.709961
"2010-12-04",1223.869995,1240.400024,1219.5,1240.400024,24175410000,1240.400024
"2010-12-11",1242.52002,1246.72998,1232.849976,1243.910034,22270220000,1243.910034
"2010-12-18",1245.76001,1259.390015,1241.51001,1256.77002,10828420000,1256.77002
"2010-12-25",1254.660034,1262.599976,1251.47998,1257.640015,10455790000,1257.640015
"2011-01-01",1257.619995,1278.170044,1257.619995,1271.5,23655220000,1271.5
"2011-01-08",1270.839966,1293.23999,1262.180054,1293.23999,21286570000,1293.23999
"2011-01-15",1293.219971,1296.060059,1271.26001,1283.349976,19899340000,1283.349976
"2011-01-22",1283.290039,1302.670044,1275.099976,1276.339966,23156650000,1276.339966
"2011-01-29",1276.5,1311,1276.5,1310.869995,21726860000,1310.869995
"2011-02-05",1311.849976,1330.790039,1311.73999,1329.150024,20109950000,1329.150024
"2011-02-12",1328.72998,1344.069946,1324.609985,1343.01001,12589110000,1343.01001
"2011-02-19",1338.910034,1338.910034,1294.26001,1319.880005,7712050000,1319.880005
"2011-02-26",1321.609985,1332.280029,1302.579956,1321.150024,12022480000,1321.150024
"2011-03-05",1322.719971,1327.680054,1291.98999,1304.280029,20669090000,1304.280029
"2011-03-12",1301.189941,1301.189941,1249.050049,1279.209961,23905220000,1279.209961
"2011-03-19",1281.650024,1319.180054,1281.650024,1313.800049,20090110000,1313.800049
"2011-03-26",1315.449951,1337.849976,1305.26001,1332.410034,18297330000,1332.410034
"2011-04-02",1333.560059,1339.459961,1322.939941,1328.170044,19888170000,1328.170044
"2011-04-09",1329.01001,1333.77002,1302.420044,1319.680054,19701690000,1319.680054
"2011-04-16",1313.349976,1337.48999,1294.699951,1337.380005,15933560000,1337.380005
"2011-04-23",1337.140015,1364.560059,1331.469971,1363.609985,17617650000,1363.609985
"2011-04-30",1365.209961,1370.579956,1329.170044,1340.199951,20363720000,1340.199951
"2011-05-07",1340.199951,1359.439941,1332.030029,1337.77002,19539110000,1337.77002
"2011-05-14",1334.77002,1346.819946,1318.51001,1333.27002,19514380000,1333.27002
"2011-05-21",1333.069946,1334.619995,1311.800049,1331.099976,17595530000,1331.099976
"2011-05-28",1331.099976,1345.199951,1297.900024,1300.160034,16204530000,1300.160034
"2011-06-04",1300.26001,1300.26001,1268.280029,1270.97998,18551800000,1270.97998
"2011-06-11",1271.310059,1292.5,1258.069946,1271.5,20466010000,1271.5
"2011-06-18",1271.5,1298.609985,1262.869995,1268.449951,19888020000,1268.449951
"2011-06-25",1268.439941,1341.01001,1267.530029,1339.670044,19505540000,1339.670044
"2011-07-02",1339.589966,1356.47998,1330.920044,1343.800049,14950400000,1343.800049
"2011-07-09",1343.310059,1343.310059,1306.51001,1316.140015,20768430000,1316.140015
"2011-07-16",1315.939941,1347,1295.920044,1345.02002,20550440000,1345.02002
"2011-07-23",1344.319946,1344.319946,1282.859985,1292.280029,21035970000,1292.280029
"2011-07-30",1292.589966,1307.380005,1168.089966,1199.380005,26341740000,1199.380005
"2011-08-06",1198.47998,1198.47998,1101.540039,1178.810059,19325310000,1178.810059
"2011-08-13",1178.859985,1208.469971,1122.050049,1123.530029,22135160000,1123.530029
"2011-08-20",1123.550049,1190.680054,1121.089966,1176.800049,26548480000,1176.800049
"2011-08-27",1177.910034,1230.709961,1170.560059,1173.969971,23250630000,1173.969971
"2011-09-03",1173.969971,1204.400024,1140.130005,1154.22998,18596560000,1154.22998
"2011-09-10",1153.5,1220.060059,1136.069946,1216.01001,24565280000,1216.01001
"2011-09-17",1214.98999,1220.390015,1114.219971,1136.430054,25641420000,1136.430054
"2011-09-24",1136.910034,1195.859985,1131.069946,1131.420044,24801410000,1131.420044
"2011-10-01",1131.209961,1171.400024,1074.77002,1155.459961,22574340000,1155.459961
"2011-10-08",1158.150024,1224.609985,1158.150024,1224.579956,22779620000,1224.579956
"2011-10-15",1224.469971,1239.030029,1191.47998,1238.25,23838320000,1238.25
"2011-10-22",1238.719971,1292.660034,1221.060059,1285.089966,24561180000,1285.089966
"2011-10-29",1284.959961,1284.959961,1215.420044,1253.22998,22746070000,1253.22998
"2011-11-05",1253.209961,1277.550049,1226.640015,1263.849976,19370910000,1263.849976
"2011-11-12",1263.849976,1264.25,1209.430054,1215.650024,19328050000,1215.650024
"2011-11-19",1215.619995,1215.619995,1158.660034,1158.670044,13424920000,1158.670044
"2011-11-26",1158.670044,1260.079956,1158.670044,1244.280029,21678300000,1244.280029
"2011-12-03",1244.329956,1267.060059,1231.469971,1255.189941,20171810000,1255.189941
"2011-12-10",1255.050049,1255.050049,1209.469971,1219.660034,21176570000,1219.660034
"2011-12-17",1219.73999,1265.420044,1202.369995,1265.329956,16400510000,1265.329956
"2011-12-24",1265.02002,1269.369995,1248.640015,1257.599976,9030550000,1257.599976
"2011-12-31",1258.859985,1284.619995,1258.859985,1277.810059,15509070000,1277.810059
"2012-01-07",1277.829956,1296.819946,1274.550049,1289.089966,19273940000,1289.089966
"2012-01-14",1290.219971,1315.48999,1290.219971,1315.380005,16485160000,1315.380005
"2012-01-21",1315.290039,1333.469971,1306.060059,1316.329956,20404830000,1316.329956
"2012-01-28",1316.160034,1345.339966,1300.48999,1344.900024,21128390000,1344.900024
"2012-02-04",1344.319946,1354.319946,1335.920044,1342.640015,19306360000,1342.640015
"2012-02-11",1343.060059,1363.400024,1340.800049,1361.22998,19414420000,1361.22998
"2012-02-18",1361.219971,1368.920044,1352.280029,1365.73999,14720720000,1365.73999
"2012-02-25",1365.199951,1378.040039,1354.920044,1369.630005,18913110000,1369.630005
"2012-03-03",1369.589966,1374.76001,1340.030029,1370.869995,18383450000,1370.869995
"2012-03-10",1370.780029,1405.880005,1366.689941,1404.170044,21406220000,1404.170044
"2012-03-17",1404.170044,1414,1386.869995,1397.109985,18414980000,1397.109985
"2012-03-24",1397.109985,1419.150024,1391.560059,1408.469971,18492280000,1408.469971
"2012-03-31",1408.469971,1422.380005,1392.920044,1398.079956,14636130000,1398.079956
"2012-04-07",1397.449951,1397.449951,1357.380005,1370.26001,19093190000,1370.26001
"2012-04-14",1370.27002,1392.76001,1365.380005,1378.530029,18507460000,1378.530029
"2012-04-21",1378.530029,1406.640015,1358.790039,1403.359985,18950920000,1403.359985
"2012-04-28",1403.26001,1415.319946,1367.959961,1369.099976,19165870000,1369.099976
"2012-05-05",1368.790039,1373.910034,1343.130005,1353.390015,19706660000,1353.390015
"2012-05-12",1351.930054,1351.930054,1291.97998,1295.219971,21259330000,1295.219971
"2012-05-19",1295.72998,1328.48999,1295.72998,1317.819946,18829090000,1317.819946
"2012-05-26",1318.900024,1334.930054,1277.25,1278.040039,16202900000,1278.040039
"2012-06-02",1278.290039,1329.050049,1266.73999,1325.660034,19438880000,1325.660034
"2012-06-09",1325.719971,1343.319946,1306.619995,1342.839966,18576250000,1342.839966
"2012-06-16",1342.420044,1363.459961,1324.410034,1335.02002,20136440000,1335.02002
"2012-06-23",1334.900024,1362.170044,1309.27002,1362.160034,18761520000,1362.160034
"2012-06-30",1362.329956,1374.810059,1348.030029,1354.680054,11204700000,1354.680054
"2012-07-07",1354.660034,1361.540039,1325.410034,1356.780029,16669120000,1356.780029
"2012-07-14",1356.5,1380.390015,1345.069946,1362.660034,18040410000,1362.660034
"2012-07-21",1362.339966,1389.189941,1329.23999,1385.969971,20155950000,1385.969971
"2012-07-28",1385.939941,1394.160034,1354.650024,1390.98999,19419460000,1390.98999
"2012-08-04",1391.040039,1407.140015,1391.040039,1405.869995,15913920000,1405.869995
"2012-08-11",1405.869995,1418.709961,1397.319946,1418.160034,14123730000,1418.160034
"2012-08-18",1417.849976,1426.680054,1398.040039,1411.130005,14718990000,1411.130005
"2012-08-25",1411.130005,1416.170044,1397.01001,1406.579956,13141340000,1406.579956
"2012-09-01",1406.540039,1437.920044,1396.560059,1437.920044,14259910000,1437.920044
